DHSCLUST,goes_out,neglect_children,Urgues,Refuse_sex,Burns_Food,Overall
98,1,0,0,0,0,
98,1,0,0,0,0,
98,0,0,0,0,0,
98,0,0,0,0,0,
98,0,0,0,0,0,
98,1,0,0,0,0,
98,0,0,0,0,0,
98,0,0,0,0,0,
98,1,8,0,0,0,
98,0,0,0,0,0,
98,0,0,0,0,0,
98,0,0,0,0,0,
98,0,0,0,0,0,
99,0,0,0,0,0,
99,1,1,1,0,0,
99,0,0,0,0,0,
99,0,0,0,0,0,
99,1,1,1,1,0,
99,1,1,1,0,0,
99,1,1,1,0,0,
99,1,1,0,0,0,
99,0,0,0,0,0,
99,0,0,0,0,0,
99,1,1,1,0,0,
99,1,1,1,0,0,
99,0,0,0,0,0,
99,0,0,0,0,0,
99,0,0,0,0,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
100,0,1,0,0,0,
100,0,1,0,0,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
100,0,0,1,0,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
100,0,1,0,1,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
100,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,1,1,1,0,1,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
101,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,1,1,0,1,0,
102,1,1,0,0,1,
102,1,1,1,0,0,
102,0,0,0,0,0,
102,0,1,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,1,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,1,1,1,1,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
102,0,0,0,0,0,
103,1,1,0,0,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,1,1,0,0,0,
103,1,1,1,1,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,0,0,0,0,1,
103,1,1,0,1,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,0,0,0,0,0,
103,0,1,1,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
104,0,0,0,0,0,
105,0,1,0,0,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
105,0,0,0,1,0,
105,0,0,0,0,0,
105,0,1,0,1,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
105,0,1,0,0,0,
105,0,0,0,0,0,
105,0,1,0,0,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
105,0,1,0,1,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
105,0,0,0,0,0,
106,0,0,0,0,0,
106,0,1,0,0,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,0,0,8,0,8,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,8,1,0,8,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
106,0,1,0,0,0,
106,0,0,0,0,0,
106,0,0,0,0,0,
107,0,0,0,0,0,
107,0,1,0,0,0,
107,0,0,0,0,0,
107,0,1,0,0,1,
107,0,0,0,0,0,
107,0,1,0,0,0,
107,0,0,0,0,0,
107,0,1,0,1,0,
107,0,0,0,0,0,
107,0,1,0,1,0,
107,0,0,0,0,0,
107,0,1,1,1,1,
107,0,1,0,1,0,
107,0,0,0,0,0,
107,0,1,0,1,0,
107,0,0,0,0,0,
107,0,1,0,1,0,
107,0,0,0,0,0,
107,0,0,0,0,0,
107,0,1,0,1,0,
107,0,0,0,0,0,
108,1,1,0,1,1,
108,0,0,1,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,1,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
108,1,1,1,0,0,
108,0,0,0,0,0,
108,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,1,1,0,1,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,1,1,1,1,1,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,0,0,0,1,1,
109,0,0,0,0,0,
109,0,0,0,0,0,
109,1,1,1,1,1,
109,0,0,0,0,0,
110,0,0,0,0,0,
110,1,1,1,1,1,
110,1,0,0,0,0,
110,0,0,0,0,0,
110,0,0,0,0,0,
110,0,0,0,0,1,
110,0,0,0,0,0,
110,0,0,0,0,0,
110,0,0,0,0,0,
110,0,0,0,0,0,
110,1,1,1,1,1,
110,1,0,0,0,0,
110,1,0,1,0,0,
110,1,0,1,1,0,
110,0,0,0,0,0,
110,0,0,0,0,0,
110,1,1,0,0,0,
110,1,1,1,1,0,
110,1,1,1,0,0,
110,0,0,0,0,0,
110,0,0,0,0,0,
110,0,0,0,0,0,
111,0,0,0,0,0,
111,0,0,0,0,0,
111,0,0,0,0,0,
111,1,0,0,0,0,
111,0,0,0,0,0,
111,0,0,1,0,1,
111,0,0,0,0,0,
111,0,0,0,0,0,
111,0,1,0,1,0,
111,0,1,1,0,0,
111,0,0,0,0,0,
111,0,0,0,0,0,
111,0,0,0,0,0,
111,0,0,0,0,0,
111,0,0,0,0,0,
111,0,0,0,0,0,
111,0,0,1,0,1,
112,0,0,0,0,0,
112,0,1,0,0,0,
112,0,0,0,0,0,
112,0,0,0,0,0,
112,0,0,0,0,0,
112,0,0,0,0,0,
112,0,0,0,0,0,
112,0,0,0,0,0,
112,0,0,0,0,0,
112,0,0,0,0,0,
112,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,1,1,1,0,1,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,1,1,1,0,1,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,1,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
113,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,1,0,0,0,0,
114,0,0,1,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,1,1,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
114,0,0,0,0,0,
115,0,1,1,1,0,
115,0,1,1,1,0,
115,0,1,1,1,0,
115,0,0,0,0,0,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,0,1,1,1,0,
115,1,1,1,1,1,
115,0,1,1,1,0,
115,0,0,0,0,0,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,0,1,1,1,0,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,0,0,0,
115,0,1,1,1,0,
115,0,1,1,1,0,
115,0,1,1,1,0,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,0,0,0,0,0,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,0,0,0,0,0,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,0,0,0,0,0,
115,1,1,1,1,1,
115,1,1,1,1,1,
115,1,1,1,1,1,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,1,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,1,0,0,0,1,
116,0,0,0,0,0,
116,0,1,0,0,0,
116,1,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,1,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,1,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,0,0,0,0,0,
116,1,1,0,0,0,
117,0,1,1,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,1,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,1,1,1,0,0,
117,1,1,0,0,0,
117,1,1,1,0,0,
117,0,0,0,0,0,
117,0,0,0,0,0,
117,1,0,0,1,1,
117,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,0,0,0,0,
118,0,1,1,0,0,
118,1,1,0,0,0,
118,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,1,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,1,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
119,0,0,0,0,0,
120,1,0,0,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,0,1,1,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,1,1,0,0,0,
120,0,1,0,0,0,
120,1,0,0,0,1,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,0,1,0,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,0,0,0,0,0,
120,1,1,1,1,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,1,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,1,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,1,0,0,0,
121,0,0,0,0,0,
121,0,1,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,0,0,0,0,0,
121,1,1,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,1,1,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,1,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,1,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
122,0,0,0,0,0,
123,0,0,0,0,0,
123,1,1,1,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,1,1,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,1,1,1,0,1,
123,1,1,1,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
123,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,1,0,0,0,
124,0,0,1,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
124,0,0,0,0,0,
125,1,1,1,1,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,1,1,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,1,0,1,1,1,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
125,1,1,1,1,0,
125,1,1,1,1,0,
125,0,0,0,0,0,
125,0,0,0,0,0,
126,1,1,0,0,0,
126,0,1,0,0,0,
126,0,0,0,0,0,
126,0,0,0,0,0,
126,0,0,0,0,0,
126,0,0,0,0,0,
126,1,1,1,1,1,
126,1,1,1,0,0,
126,1,1,1,0,0,
126,1,1,1,1,0,
126,1,0,0,0,0,
126,1,1,1,1,0,
126,0,0,0,0,0,
126,0,0,0,0,0,
126,1,1,1,1,1,
126,0,0,0,0,0,
126,0,0,1,1,0,
126,0,0,1,0,0,
126,0,0,0,0,0,
126,1,1,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
127,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,1,1,1,1,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,1,1,1,8,8,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,1,1,1,1,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,1,1,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,1,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,0,0,0,0,0,
128,1,1,0,0,0,
128,0,0,0,0,0,
128,0,0,1,0,0,
128,0,1,1,0,0,
128,0,0,0,0,0,
129,0,1,0,0,0,
129,0,0,0,0,0,
129,0,0,8,0,0,
129,1,1,0,0,0,
129,0,0,0,0,0,
129,1,0,0,0,0,
129,0,0,0,0,0,
129,0,0,0,0,0,
129,0,0,0,0,0,
129,0,0,0,0,0,
129,0,1,0,0,0,
129,0,0,0,0,0,
129,0,0,0,0,0,
129,0,0,0,0,0,
129,0,0,0,0,0,
129,0,0,0,0,0,
129,0,1,0,0,0,
129,0,0,0,0,0,
129,0,0,0,0,0,
129,0,1,0,0,0,
129,0,0,0,0,0,
130,0,0,0,0,0,
130,0,0,0,0,0,
130,0,0,0,0,0,
130,0,0,0,0,0,
130,0,0,0,0,0,
130,1,1,1,1,0,
130,1,0,0,0,0,
130,0,0,0,0,0,
130,1,0,0,0,0,
130,0,0,0,0,0,
130,1,1,1,0,0,
130,0,1,0,0,0,
130,1,1,0,0,0,
130,0,0,0,0,0,
130,1,1,0,0,0,
130,0,1,1,1,0,
130,1,1,0,1,0,
130,0,0,0,0,0,
130,1,0,0,0,0,
130,0,0,0,0,0,
130,0,0,0,0,0,
130,0,0,0,0,0,
130,1,0,1,0,0,
130,0,0,0,0,0,
130,0,0,0,0,0,
130,0,0,0,0,0,
130,1,1,0,0,0,
131,1,1,0,0,0,
131,0,0,0,0,0,
131,0,0,1,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,1,1,0,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,1,1,1,0,1,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
131,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,1,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
132,0,0,0,0,0,
133,0,0,0,0,0,
133,0,0,0,0,0,
133,1,1,0,0,0,
133,0,0,0,0,0,
133,1,1,1,0,0,
133,0,0,0,0,0,
133,0,0,0,0,0,
133,0,0,0,0,0,
133,1,1,1,0,0,
133,0,0,0,0,0,
133,0,0,0,0,0,
133,0,0,0,0,0,
133,1,1,1,1,1,
133,0,0,0,0,0,
133,0,0,0,0,0,
133,0,0,0,0,0,
133,1,0,0,1,1,
133,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
134,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,8,8,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,1,1,1,1,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,1,1,1,1,0,
135,0,0,1,1,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
135,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,1,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,1,1,1,1,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,1,1,1,0,1,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,1,1,1,1,1,
136,0,0,0,0,0,
136,0,0,0,0,0,
136,0,0,0,0,0,
137,1,1,1,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,1,1,0,0,0,
137,0,1,1,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,1,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,1,1,0,1,1,
137,0,0,1,0,0,
137,0,0,0,0,0,
137,0,1,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
137,1,1,1,1,0,
137,0,0,1,1,0,
137,0,0,0,0,0,
137,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
138,0,0,0,0,0,
139,1,1,1,1,0,
139,0,0,0,1,0,
139,0,0,0,0,0,
139,0,0,0,0,0,
139,1,1,1,1,0,
139,0,1,1,1,0,
139,0,0,0,0,0,
139,0,0,0,0,0,
139,0,0,0,0,0,
139,0,0,0,0,0,
139,0,0,0,0,0,
139,0,1,1,0,0,
139,0,0,0,0,0,
139,0,0,0,0,0,
139,0,0,0,0,0,
140,1,1,1,1,1,
140,1,1,0,1,1,
140,0,0,0,0,0,
140,1,1,0,0,0,
140,1,1,1,1,1,
140,1,1,1,1,1,
140,0,0,0,0,0,
140,1,1,1,1,1,
140,0,0,0,0,0,
140,0,0,1,0,0,
140,1,1,1,1,1,
140,1,1,1,0,1,
140,0,0,0,0,0,
140,0,0,0,0,0,
140,1,1,0,0,0,
140,0,0,0,0,0,
140,1,1,1,1,1,
140,0,0,0,0,0,
140,0,0,0,0,0,
140,1,1,1,1,1,
140,1,1,1,0,0,
140,1,1,1,1,1,
140,0,0,0,0,0,
140,1,1,1,1,1,
140,1,0,1,1,0,
140,0,0,0,0,0,
140,1,1,1,1,1,
140,1,0,0,1,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
141,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,1,0,0,0,
142,0,0,0,0,0,
142,1,1,0,0,0,
142,0,0,0,0,0,
142,1,1,1,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,1,0,0,0,0,
142,0,0,0,0,0,
142,0,0,0,0,0,
142,1,1,0,0,1,
142,0,1,1,0,0,
142,0,0,0,0,0,
143,0,1,1,0,1,
143,1,1,1,0,0,
143,0,1,1,0,0,
143,1,1,1,1,1,
143,0,0,0,0,0,
143,0,0,1,0,0,
143,1,1,1,1,0,
143,0,0,0,0,0,
143,0,1,0,1,0,
143,0,0,0,0,0,
143,0,0,1,0,0,
143,0,0,0,0,0,
143,0,0,1,1,0,
143,1,0,0,0,1,
143,0,0,1,1,0,
143,1,1,1,0,0,
143,0,0,0,0,0,
143,0,0,0,0,0,
143,0,0,0,0,0,
143,0,1,0,0,0,
143,0,0,0,0,0,
143,1,1,1,1,1,
143,1,1,1,0,0,
143,0,0,0,0,0,
143,1,1,1,0,0,
143,0,0,0,0,0,
143,0,0,1,1,0,
143,0,0,0,0,0,
143,1,1,0,0,0,
143,1,1,1,1,0,
144,0,0,0,0,0,
144,1,0,1,0,0,
144,0,0,0,0,0,
144,1,1,1,1,1,
144,0,0,0,0,0,
144,1,1,0,0,0,
144,0,0,0,0,0,
144,0,0,1,0,0,
144,0,0,0,0,0,
144,0,0,0,0,0,
144,0,0,0,0,0,
144,0,0,0,0,0,
144,0,0,0,0,0,
144,1,1,1,1,0,
144,0,1,1,0,1,
144,1,1,0,0,0,
144,0,0,0,0,0,
144,0,0,0,0,0,
144,0,1,0,0,0,
144,0,0,0,0,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,1,1,0,0,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,1,0,0,0,1,
145,0,1,1,0,0,
145,0,0,0,0,1,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,1,1,1,0,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
145,0,0,0,0,0,
