DHSCLUST,goes_out,neglect_children,Urgues,Refuse_sex,Burns_Food,Overall,LATNUM,LONGNUM
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,1,0,0,1,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,1,0,0,1,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,1,0,0,0,1,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,1,1,1,1,1,1,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,1,1,1,1,1,1,6.922908,-0.002787
34,1,1,1,1,1,1,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,1,1,0,0,0,1,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,0,0,0,0,0,6.922908,-0.002787
34,0,1,0,0,0,1,6.922908,-0.002787
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,1,1,0,0,1,1,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,1,1,0,0,0,1,5.567143,-0.151343
35,0,0,1,0,1,1,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,1,0,0,0,1,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,0,0,0,0,0,0,5.567143,-0.151343
35,1,1,0,0,0,1,5.567143,-0.151343
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,1,0,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,1,1,1,1,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,1,0,1,1,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,1,1,0,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,1,1,1,0,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,1,0,0,0,1,5.58263,-0.994889
36,0,0,1,1,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,1,0,0,0,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,1,0,0,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,1,1,1,1,1,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,1,1,1,1,1,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
36,1,0,0,0,0,1,5.58263,-0.994889
36,0,0,0,0,0,0,5.58263,-0.994889
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,1,0,0,0,1,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,1,1,1,1,0,1,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,1,0,0,0,1,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,1,1,0,0,0,1,5.700158,-1.078593
37,0,1,0,0,0,1,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,1,1,0,0,0,1,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,0,0,0,0,0,0,5.700158,-1.078593
37,1,1,0,0,0,1,5.700158,-1.078593
37,1,1,0,0,0,1,5.700158,-1.078593
37,0,1,0,0,0,1,5.700158,-1.078593
39,1,1,0,0,1,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,0,0,0,1,9.619032,-0.817643
39,1,1,1,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,0,1,0,0,1,9.619032,-0.817643
39,1,1,1,1,0,1,9.619032,-0.817643
39,0,0,0,1,0,1,9.619032,-0.817643
39,1,1,0,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,1,1,1,1,9.619032,-0.817643
39,0,0,1,1,0,1,9.619032,-0.817643
39,0,1,0,0,0,1,9.619032,-0.817643
39,0,0,0,1,0,1,9.619032,-0.817643
39,1,1,0,1,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,1,0,0,1,9.619032,-0.817643
39,0,1,0,0,0,1,9.619032,-0.817643
39,0,1,0,0,0,1,9.619032,-0.817643
39,0,0,1,0,0,1,9.619032,-0.817643
39,1,1,1,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,1,1,1,0,1,9.619032,-0.817643
39,1,0,1,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,1,1,1,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,1,0,0,1,9.619032,-0.817643
39,0,1,1,1,0,1,9.619032,-0.817643
39,0,0,1,0,0,1,9.619032,-0.817643
39,1,1,1,0,1,1,9.619032,-0.817643
39,0,0,1,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,1,1,1,1,9.619032,-0.817643
39,0,0,1,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,1,0,1,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,0,1,0,1,9.619032,-0.817643
39,1,1,0,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,0,1,1,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,1,1,0,1,9.619032,-0.817643
39,1,1,0,0,1,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,0,0,0,1,9.619032,-0.817643
39,0,0,1,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,0,1,0,1,9.619032,-0.817643
39,1,1,1,1,1,1,9.619032,-0.817643
39,1,1,1,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,NA,0,0,0,0,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,1,1,1,1,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
39,0,0,1,0,0,1,9.619032,-0.817643
39,0,1,0,0,0,1,9.619032,-0.817643
39,0,0,0,0,0,0,9.619032,-0.817643
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,1,1,0,0,1,6.532596,0.280008
40,1,1,1,1,0,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,0,0,0,0,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,1,1,1,0,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,1,0,0,0,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,1,1,1,0,1,6.532596,0.280008
40,0,1,0,0,0,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,1,0,1,0,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,1,1,1,1,1,6.532596,0.280008
40,1,1,1,1,1,1,6.532596,0.280008
40,1,1,1,1,0,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,1,1,1,1,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,0,0,0,0,1,6.532596,0.280008
40,1,1,0,0,1,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,1,1,1,0,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,1,1,1,NA,NA,1,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
40,0,0,0,0,0,0,6.532596,0.280008
41,1,1,1,0,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,NA,NA,1,0,1,5.337116,-1.03187
41,1,1,1,1,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,1,0,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,1,0,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,1,1,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,1,0,0,1,5.337116,-1.03187
41,1,1,1,1,1,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,1,0,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,1,0,0,1,5.337116,-1.03187
41,0,0,1,0,0,1,5.337116,-1.03187
41,1,1,0,1,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,1,1,0,1,5.337116,-1.03187
41,1,1,1,1,0,1,5.337116,-1.03187
41,NA,1,1,0,NA,1,5.337116,-1.03187
41,1,1,1,1,0,1,5.337116,-1.03187
41,NA,NA,NA,NA,0,0,5.337116,-1.03187
41,1,1,1,1,0,1,5.337116,-1.03187
41,0,NA,0,NA,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,1,0,0,1,5.337116,-1.03187
41,1,1,1,1,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,1,0,0,0,1,5.337116,-1.03187
41,1,1,1,1,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
41,1,0,0,0,0,1,5.337116,-1.03187
41,0,1,0,0,0,1,5.337116,-1.03187
41,0,0,0,0,0,0,5.337116,-1.03187
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,1,0,1,1,0,1,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,1,1,0,0,0,1,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
42,0,0,0,0,0,0,6.228707,-0.394608
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,1,1,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
43,0,0,0,0,0,0,7.137216,0.471193
44,0,0,0,0,0,0,10.896973,-0.069306
44,1,1,0,1,0,1,10.896973,-0.069306
44,1,1,1,0,0,1,10.896973,-0.069306
44,1,1,1,1,1,1,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,1,1,1,0,0,1,10.896973,-0.069306
44,1,1,1,0,0,1,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,1,0,0,0,1,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,1,0,1,0,1,10.896973,-0.069306
44,0,1,0,0,0,1,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,1,1,1,1,1,1,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,1,0,0,0,0,1,10.896973,-0.069306
44,1,1,0,0,0,1,10.896973,-0.069306
44,1,1,1,1,0,1,10.896973,-0.069306
44,1,1,1,0,0,1,10.896973,-0.069306
44,1,1,1,1,0,1,10.896973,-0.069306
44,0,0,1,1,0,1,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,1,1,1,1,0,1,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
44,0,0,0,0,0,0,10.896973,-0.069306
45,1,1,1,1,1,1,7.349223,-2.117523
45,1,1,0,0,0,1,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,1,1,1,1,1,1,7.349223,-2.117523
45,0,1,1,1,0,1,7.349223,-2.117523
45,0,0,1,0,0,1,7.349223,-2.117523
45,1,1,0,1,0,1,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,1,1,1,1,1,1,7.349223,-2.117523
45,1,1,0,0,0,1,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,1,0,0,0,0,1,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
45,0,0,0,0,0,0,7.349223,-2.117523
46,0,0,0,0,0,0,7.935717,-1.712563
46,1,1,1,0,0,1,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,1,0,0,1,7.935717,-1.712563
46,1,1,0,0,0,1,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,1,0,0,1,7.935717,-1.712563
46,1,1,1,1,0,1,7.935717,-1.712563
46,1,1,0,0,0,1,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,0,1,1,0,0,1,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,1,1,1,0,1,1,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
46,1,0,1,0,0,1,7.935717,-1.712563
46,1,1,1,0,1,1,7.935717,-1.712563
46,1,1,1,0,1,1,7.935717,-1.712563
46,1,0,1,0,0,1,7.935717,-1.712563
46,0,0,0,0,0,0,7.935717,-1.712563
47,0,0,0,0,0,0,5.807975,0.948708
47,0,1,0,0,0,1,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,1,0,0,1,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,1,0,1,0,0,1,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
47,0,0,0,0,0,0,5.807975,0.948708
49,0,0,1,0,0,1,5.577422,-0.105796
49,1,1,0,0,0,1,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,1,0,0,0,0,1,5.577422,-0.105796
49,0,0,0,0,1,1,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,1,1,1,1,1,1,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,0,0,1,0,0,1,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,0,0,NA,NA,0,0,5.577422,-0.105796
49,0,0,0,0,0,0,5.577422,-0.105796
49,1,0,0,0,0,1,5.577422,-0.105796
50,0,0,0,0,0,0,10.697671,-2.845937
50,1,1,0,0,1,1,10.697671,-2.845937
50,0,1,0,1,0,1,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,0,0,1,1,0,1,10.697671,-2.845937
50,1,1,1,0,0,1,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,1,1,0,0,0,1,10.697671,-2.845937
50,1,1,1,1,1,1,10.697671,-2.845937
50,0,0,0,1,1,1,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,1,1,1,1,0,1,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,1,1,1,1,1,1,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,0,1,1,1,1,1,10.697671,-2.845937
50,0,0,0,1,0,1,10.697671,-2.845937
50,0,1,0,1,0,1,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,0,1,1,1,1,1,10.697671,-2.845937
50,0,0,1,1,0,1,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
50,1,1,1,1,1,1,10.697671,-2.845937
50,1,1,1,1,0,1,10.697671,-2.845937
50,0,0,0,0,0,0,10.697671,-2.845937
51,0,0,0,0,0,0,7.964845,-2.60062
51,0,0,0,0,0,0,7.964845,-2.60062
51,1,1,1,0,0,1,7.964845,-2.60062
51,0,0,0,0,0,0,7.964845,-2.60062
